Ticks,Pets and Animals,Nonprofits & Activism,News & politics,Travel & Events,Education,Science and Technology,Sports,People & Blogs,Autos & Vehicles,Comedy,Howto & style,Entertainment,Gadgets & Games,Film & Animation,Music,Shows
19,0.119266055,0.105504587,0.155963303,0.064220183,0.059633028,0.077981651,0.064220183,0.059633028,0.018348624,0.050458716,0.050458716,0.027522936,0.02293578,0.050458716,0.059633028,0.009174312
20,0.120689655,0.107758621,0.150862069,0.064655172,0.056034483,0.086206897,0.064655172,0.056034483,0.017241379,0.051724138,0.056034483,0.025862069,0.021551724,0.047413793,0.056034483,0.012931034
21,0.12145749,0.109311741,0.157894737,0.072874494,0.052631579,0.08097166,0.068825911,0.052631579,0.016194332,0.048582996,0.060728745,0.024291498,0.020242915,0.044534413,0.052631579,0.012145749
22,0.127906977,0.108527132,0.15503876,0.069767442,0.050387597,0.081395349,0.069767442,0.058139535,0.015503876,0.046511628,0.058139535,0.023255814,0.027131783,0.042635659,0.050387597,0.011627907
23,0.126394052,0.107806691,0.159851301,0.066914498,0.05204461,0.078066914,0.066914498,0.055762082,0.018587361,0.044609665,0.066914498,0.026022305,0.026022305,0.040892193,0.048327138,0.011152416
24,0.126353791,0.108303249,0.155234657,0.068592058,0.050541516,0.079422383,0.068592058,0.057761733,0.018050542,0.046931408,0.064981949,0.025270758,0.025270758,0.0433213,0.046931408,0.010830325
25,0.126279863,0.112627986,0.153583618,0.068259386,0.054607509,0.081911263,0.068259386,0.058020478,0.017064846,0.044368601,0.064846416,0.027303754,0.023890785,0.040955631,0.044368601,0.010238908
26,0.131578947,0.108552632,0.151315789,0.069078947,0.059210526,0.078947368,0.065789474,0.059210526,0.016447368,0.049342105,0.0625,0.026315789,0.026315789,0.039473684,0.042763158,0.009868421
27,0.125786164,0.116352201,0.15408805,0.06918239,0.059748428,0.08490566,0.062893082,0.056603774,0.01572327,0.050314465,0.059748428,0.025157233,0.025157233,0.037735849,0.044025157,0.009433962
28,0.123493976,0.11746988,0.162650602,0.072289157,0.057228916,0.084337349,0.063253012,0.054216867,0.015060241,0.048192771,0.057228916,0.024096386,0.024096386,0.036144578,0.042168675,0.015060241
29,0.124637681,0.11884058,0.171014493,0.069565217,0.055072464,0.086956522,0.060869565,0.052173913,0.014492754,0.046376812,0.055072464,0.026086957,0.023188406,0.034782609,0.043478261,0.014492754
30,0.12849162,0.120111732,0.170391061,0.072625698,0.053072626,0.083798883,0.058659218,0.05027933,0.01396648,0.047486034,0.053072626,0.025139665,0.025139665,0.036312849,0.044692737,0.01396648
31,0.132791328,0.119241192,0.170731707,0.070460705,0.054200542,0.081300813,0.056910569,0.051490515,0.016260163,0.046070461,0.054200542,0.024390244,0.027100271,0.035230352,0.043360434,0.013550136
32,0.128947368,0.118421053,0.176315789,0.071052632,0.052631579,0.084210526,0.057894737,0.052631579,0.015789474,0.047368421,0.052631579,0.023684211,0.026315789,0.034210526,0.042105263,0.013157895
33,0.124050633,0.124050633,0.184810127,0.070886076,0.053164557,0.081012658,0.055696203,0.053164557,0.015189873,0.048101266,0.050632911,0.02278481,0.025316456,0.032911392,0.040506329,0.015189873
34,0.122249389,0.122249389,0.19804401,0.068459658,0.053789731,0.080684597,0.053789731,0.051344743,0.014669927,0.051344743,0.048899756,0.02200489,0.024449878,0.031784841,0.039119804,0.014669927
35,0.119617225,0.122009569,0.196172249,0.066985646,0.052631579,0.086124402,0.052631579,0.050239234,0.014354067,0.050239234,0.04784689,0.026315789,0.028708134,0.031100478,0.038277512,0.014354067
36,0.120930233,0.123255814,0.193023256,0.06744186,0.053488372,0.088372093,0.053488372,0.048837209,0.013953488,0.048837209,0.048837209,0.027906977,0.027906977,0.030232558,0.037209302,0.013953488
37,0.120267261,0.129175947,0.19376392,0.064587973,0.055679287,0.08908686,0.051224944,0.048997773,0.013363029,0.051224944,0.046770601,0.028953229,0.026726058,0.028953229,0.035634744,0.013363029
38,0.120689655,0.129310345,0.202586207,0.0625,0.056034483,0.086206897,0.051724138,0.047413793,0.012931034,0.049568966,0.049568966,0.028017241,0.025862069,0.028017241,0.034482759,0.012931034
39,0.118503119,0.130977131,0.201663202,0.062370062,0.054054054,0.091476091,0.051975052,0.047817048,0.014553015,0.047817048,0.04989605,0.027027027,0.024948025,0.027027027,0.033264033,0.014553015
40,0.12195122,0.12804878,0.205284553,0.06097561,0.052845528,0.089430894,0.052845528,0.046747967,0.014227642,0.048780488,0.048780488,0.026422764,0.028455285,0.026422764,0.032520325,0.014227642
41,0.123015873,0.126984127,0.212301587,0.061507937,0.051587302,0.087301587,0.051587302,0.045634921,0.015873016,0.047619048,0.049603175,0.025793651,0.027777778,0.025793651,0.031746032,0.013888889
42,0.124756335,0.124756335,0.218323587,0.062378168,0.050682261,0.087719298,0.050682261,0.044834308,0.015594542,0.046783626,0.048732943,0.025341131,0.027290448,0.025341131,0.031189084,0.013645224
43,0.121673004,0.123574144,0.226235741,0.060836502,0.049429658,0.085551331,0.049429658,0.045627376,0.019011407,0.049429658,0.047528517,0.024714829,0.02661597,0.024714829,0.030418251,0.013307985
44,0.12244898,0.12987013,0.228200371,0.059369202,0.048237477,0.085343228,0.048237477,0.044526902,0.020408163,0.048237477,0.046382189,0.024118738,0.025974026,0.024118738,0.029684601,0.012987013
45,0.121376812,0.134057971,0.230072464,0.057971014,0.047101449,0.085144928,0.047101449,0.043478261,0.019927536,0.047101449,0.047101449,0.025362319,0.027173913,0.023550725,0.028985507,0.012681159
46,0.121478873,0.13556338,0.230633803,0.056338028,0.045774648,0.086267606,0.045774648,0.044014085,0.019366197,0.045774648,0.047535211,0.024647887,0.029929577,0.022887324,0.028169014,0.014084507
47,0.120954003,0.136286201,0.233390119,0.05451448,0.045996593,0.088586031,0.044293015,0.044293015,0.02044293,0.044293015,0.045996593,0.023850085,0.032367973,0.022146508,0.02725724,0.01362862
48,0.123333333,0.135,0.233333333,0.053333333,0.045,0.088333333,0.045,0.046666667,0.02,0.046666667,0.045,0.023333333,0.031666667,0.021666667,0.026666667,0.013333333
